,length,pos,sent_id,stem,word
990,1,",",20,",",","
991,3,DT,20,the,the
992,8,NN,20,virginia,virginia
993,7,NN,20,statut,statute
994,2,IN,20,of,of
995,9,JJ,20,religi,religious
996,7,NN,20,freedom,freedom
997,2,:,20,--,--
998,3,CC,20,and,and
999,4,WRB,20,when,when
1000,4,PRP,20,they,they
1001,6,NN,20,fought,fought
1002,2,IN,20,at,at
1003,3,DT,20,the,the
1004,6,NN,20,shrine,shrine
1005,1,NN,20,i,i
1006,7,VBN,20,visit,visited
1007,5,NN,20,today,today
1008,1,",",20,",",","
1009,3,DT,20,the,the
1010,5,NN,20,alamo,alamo
1011,1,.,20,.,.
1012,3,IN,21,for,for
1013,4,NN,21,side,side
1014,2,IN,21,by,by
1015,4,NN,21,side,side
1016,4,IN,21,with,with
1017,5,NN,21,bowi,bowie
1018,3,CC,21,and,and
1019,8,NN,21,crockett,crockett
1020,4,VBD,21,die,died
1021,7,NNS,21,fuent,fuentes
1022,1,",",21,",",","
1023,3,CC,21,and,and
1024,10,NN,21,mccafferti,mccafferty
1025,1,",",21,",",","
1026,3,CC,21,and,and
1027,6,NN,21,bailey,bailey
1028,1,",",21,",",","
1029,3,CC,21,and,and
1030,7,NN,21,badillo,badillo
1031,1,",",21,",",","
1032,3,CC,21,and,and
1033,5,NN,21,carey,carey
1034,2,:,21,--,--
1035,3,CC,21,but,but
1036,2,DT,21,no,no
1037,3,CD,21,one,one
1038,5,NNS,21,know,knows
1039,7,IN,21,whether,whether
1040,4,PRP,21,they,they
1041,4,VBD,21,were,were
1042,9,NNS,21,cathol,catholics
1043,2,CC,21,or,or
1044,3,RB,21,not,not
1045,1,.,21,.,.
1046,3,IN,22,for,for
1047,5,RB,22,there,there
1048,3,VBD,22,wa,was
1049,2,DT,22,no,no
1050,9,JJ,22,religi,religious
1051,4,NN,22,test,test
1052,5,RB,22,there,there
1053,1,.,22,.,.
1054,1,NN,23,i,i
1055,3,NN,23,ask,ask
1056,3,PRP,23,you,you
1057,7,NN,23,tonight,tonight
1058,2,TO,23,to,to
1059,6,VB,23,follow,follow
1060,2,IN,23,in,in
1061,4,IN,23,that,that
1062,9,NN,23,tradit,tradition
1063,2,:,23,--,--
1064,2,TO,23,to,to
1065,5,NN,23,judg,judge
1066,2,PRP,23,me,me
1067,2,IN,23,on,on
1068,3,DT,23,the,the
1069,5,NN,23,basi,basis
1070,2,IN,23,of,of
1071,2,CD,23,14,14
1072,5,NNS,23,year,years
1073,2,IN,23,in,in
1074,3,DT,23,the,the
1075,8,NN,23,congress,congress
1076,1,",",23,",",","
1077,2,IN,23,on,on
1078,2,PRP$,23,my,my
1079,8,VBN,23,declar,declared
1080,6,NNS,23,stand,stands
1081,7,IN,23,against,against
1082,2,DT,23,an,an
1083,10,NN,23,ambassador,ambassador
1084,2,TO,23,to,to
1085,3,DT,23,the,the
1086,7,JJ,23,vatican,vatican
1087,1,",",23,",",","
1088,7,IN,23,against,against
1089,16,JJ,23,unconstitut,unconstitutional
1090,3,NN,23,aid,aid
1091,2,TO,23,to,to
1092,9,NN,23,parochi,parochial
1093,7,NNS,23,school,schools
1094,1,",",23,",",","
1095,3,CC,23,and,and
1096,7,IN,23,against,against
1097,3,DT,23,ani,any
1098,7,NN,23,boycott,boycott
1099,2,IN,23,of,of
1100,3,DT,23,the,the
1101,6,NN,23,public,public
1102,7,NNS,23,school,schools
1103,2,:,23,--,--
1104,5,WDT,23,which,which
1105,1,NN,23,i,i
1106,8,VBD,23,attend,attended
1107,6,PRP,23,myself,myself
1108,1,.,23,.,.
1109,3,CC,24,and,and
1110,7,RB,24,instead,instead
1111,2,IN,24,of,of
1112,5,VBG,24,do,doing
1113,4,DT,24,thi,this
1114,1,",",24,",",","
1115,2,VB,24,do,do
1116,3,RB,24,not,not
1117,5,NN,24,judg,judge
1118,2,PRP,24,me,me
1119,2,IN,24,on,on
1120,3,DT,24,the,the
1121,5,NN,24,basi,basis
1122,2,IN,24,of,of
1123,5,DT,24,these,these
1124,9,NNS,24,pamphlet,pamphlets
1125,3,CC,24,and,and
1126,12,NNS,24,public,publications
1127,2,PRP,24,we,we
1128,3,DT,24,all,all
1129,4,VB,24,have,have
1130,4,VBN,24,seen,seen
1131,4,IN,24,that,that
1132,9,RB,24,care,carefully
1133,6,NN,24,select,select
1134,10,NNS,24,quotat,quotations
1135,3,IN,24,out,out
1136,2,IN,24,of,of
1137,7,NN,24,context,context
1138,4,IN,24,from,from
1139,3,DT,24,the,the
1140,10,NNS,24,statement,statements
1141,2,IN,24,of,of
1142,8,NN,24,cathol,catholic
1143,6,NN,24,church,church
1144,7,NNS,24,leader,leaders
1145,1,",",24,",",","
1146,7,RB,24,usual,usually
1147,2,IN,24,in,in
1148,5,JJ,24,other,other
1149,9,NNS,24,countri,countries
1150,1,",",24,",",","
1151,10,RB,24,frequent,frequently
1152,2,IN,24,in,in
1153,5,JJ,24,other,other
1154,9,NNS,24,centuri,centuries
1155,1,",",24,",",","
1156,3,CC,24,and,and
1157,6,RB,24,rare,rarely
1158,8,NN,24,relev,relevant
1159,2,TO,24,to,to
1160,3,DT,24,ani,any
1161,9,NN,24,situat,situation
1162,4,RB,24,here,here
1163,1,.,24,.,.
1164,3,CC,25,and,and
1165,6,RB,25,alway,always
1166,8,VBG,25,omit,omitting
1167,1,",",25,",",","
1168,2,IN,25,of,of
1169,6,NN,25,cours,course
1170,1,",",25,",",","
1171,3,DT,25,the,the
1172,9,NN,25,statement,statement
1173,2,IN,25,of,of
1174,3,DT,25,the,the
1175,8,JJ,25,american,american
1176,7,NNS,25,bishop,bishops
1177,2,IN,25,in,in
1178,4,CD,25,1948,1948
1179,5,WDT,25,which,which
1180,8,RB,25,strongli,strongly
1181,8,VBN,25,endors,endorsed
1182,12,NN,25,church-stat,church-state
1183,10,NN,25,separ,separation
1184,1,",",25,",",","
1185,3,CC,25,and,and
1186,5,WDT,25,which,which
1187,4,RBR,25,more,more
1188,6,RB,25,nearli,nearly
1189,8,VBZ,25,reflect,reflects
1190,3,DT,25,the,the
1191,5,NNS,25,view,views
1192,2,IN,25,of,of
1193,6,RB,25,almost,almost
1194,5,DT,25,everi,every
1195,8,JJ,25,american,american
1196,8,NN,25,cathol,catholic
1197,1,.,25,.,.
1198,1,NN,26,i,i
1199,2,VB,26,do,do
1200,3,RB,26,not,not
1201,8,VB,26,consid,consider
1202,5,DT,26,these,these
1203,5,JJ,26,other,other
1204,10,NNS,26,quotat,quotations
1205,7,NN,26,bind,binding
1206,4,IN,26,upon,upon
1207,2,PRP$,26,my,my
1208,6,NN,26,public,public
1209,4,NNS,26,act,acts
1210,1,.,26,.,.
1211,3,WRB,27,whi,why
1212,6,MD,27,should,should
1213,3,PRP,27,you,you
1214,1,.,27,?,?
1215,3,CC,28,but,but
1216,3,VB,28,let,let
1217,2,PRP,28,me,me
1218,3,VB,28,say,say
1219,1,",",28,",",","
1220,4,IN,28,with,with
1221,7,NN,28,respect,respect
1222,2,TO,28,to,to
1223,5,JJ,28,other,other
1224,9,NNS,28,countri,countries
1225,1,",",28,",",","
1226,4,IN,28,that,that
1227,1,NN,28,i,i
1228,2,VBP,28,am,am
1229,6,RB,28,wholli,wholly
1230,7,VBN,28,oppos,opposed
1231,2,TO,28,to,to
1232,3,DT,28,the,the
1233,5,NN,28,state,state
1234,5,VBG,28,be,being
1235,4,VBN,28,use,used
1236,2,IN,28,by,by
1237,3,DT,28,ani,any
1238,9,JJ,28,religi,religious
1239,5,NN,28,group,group
1240,1,",",28,",",","
1241,8,NN,28,cathol,catholic
1242,2,CC,28,or,or
1243,10,NN,28,protest,protestant
1244,1,",",28,",",","
1245,2,TO,28,to,to
1246,6,NN,28,compel,compel
1247,1,",",28,",",","
1248,8,NN,28,prohibit,prohibit
1249,1,",",28,",",","
1250,2,CC,28,or,or
1251,9,NN,28,prosecut,prosecute
1252,3,DT,28,the,the
1253,4,JJ,28,free,free
1254,8,NN,28,exercis,exercise
1255,2,IN,28,of,of
1256,3,DT,28,ani,any
1257,5,JJ,28,other,other
1258,8,NN,28,religion,religion
1259,1,.,28,.,.
1260,3,CC,29,and,and
1261,4,IN,29,that,that
1262,4,VBZ,29,goe,goes
1263,3,IN,29,for,for
1264,3,DT,29,ani,any
1265,11,NN,29,persecut,persecution
1266,1,",",29,",",","
1267,2,IN,29,at,at
1268,3,DT,29,ani,any
1269,4,NN,29,time,time
1270,1,",",29,",",","
1271,2,IN,29,by,by
1272,6,NN,29,anyon,anyone
1273,1,",",29,",",","
1274,2,IN,29,in,in
1275,3,DT,29,ani,any
1276,7,NN,29,countri,country
1277,1,.,29,.,.
1278,3,CC,30,and,and
1279,1,NN,30,i,i
1280,4,NN,30,hope,hope
1281,4,IN,30,that,that
1282,3,PRP,30,you,you
1283,3,CC,30,and,and
1284,1,NN,30,i,i
1285,7,NN,30,condemn,condemn
1286,4,IN,30,with,with
1287,5,JJ,30,equal,equal
1288,6,NN,30,fervor,fervor
1289,5,DT,30,those,those
1290,7,NNS,30,nation,nations
1291,5,WDT,30,which,which
1292,4,NN,30,deni,deny
1293,5,PRP$,30,their,their
1294,10,NN,30,presid,presidency
1295,2,TO,30,to,to
1296,11,NNS,30,protest,protestants
1297,1,",",30,",",","
1298,3,CC,30,and,and
1299,5,DT,30,those,those
1300,5,WDT,30,which,which
1301,4,NN,30,deni,deny
1302,2,PRP,30,it,it
1303,2,TO,30,to,to
1304,9,NNS,30,cathol,catholics
1305,1,.,30,.,.
1306,3,CC,31,and,and
1307,6,RB,31,rather,rather
1308,4,IN,31,than,than
1309,4,NN,31,cite,cite
1310,3,DT,31,the,the
1311,8,NNS,31,misde,misdeeds
1312,2,IN,31,of,of
1313,5,DT,31,those,those
1314,3,WP,31,who,who
1315,6,NN,31,differ,differ
1316,1,",",31,",",","
1317,1,NN,31,i,i
1318,5,MD,31,would,would
1319,4,RB,31,also,also
1320,4,NN,31,cite,cite
1321,3,DT,31,the,the
1322,6,NN,31,record,record
1323,2,IN,31,of,of
1324,3,DT,31,the,the
1325,8,NN,31,cathol,catholic
1326,6,NN,31,church,church
1327,2,IN,31,in,in
1328,4,JJ,31,such,such
1329,7,NNS,31,nation,nations
1330,2,IN,31,as,as
1331,6,NN,31,franc,france
1332,3,CC,31,and,and
1333,7,NN,31,ireland,ireland
1334,1,",",31,",",","
1335,3,CC,31,and,and
1336,3,DT,31,the,the
1337,12,NN,31,independ,independence
1338,2,IN,31,of,of
1339,4,JJ,31,such,such
1340,9,NNS,31,statesmen,statesmen
1341,2,IN,31,as,as
1342,2,NNS,31,de,de
1343,6,NN,31,gaull,gaulle
1344,3,CC,31,and,and
1345,8,NN,31,adenau,adenauer
1346,1,.,31,.,.
1347,3,CC,32,but,but
1348,3,VB,32,let,let
1349,2,PRP,32,me,me
1350,6,NN,32,stress,stress
1351,5,RB,32,again,again
1352,4,IN,32,that,that
1353,5,DT,32,these,these
1354,3,VBP,32,are,are
1355,2,PRP$,32,my,my
1356,5,NNS,32,view,views
1357,1,.,32,.,.
1358,3,IN,33,for,for
1359,8,JJ,33,contrari,contrary
1360,2,TO,33,to,to
1361,6,JJ,33,common,common
1362,9,NN,33,newspap,newspaper
1363,5,NN,33,usag,usage
1364,1,",",33,",",","
1365,1,NN,33,i,i
1366,2,VBP,33,am,am
1367,3,RB,33,not,not
1368,3,DT,33,the,the
1369,8,NN,33,cathol,catholic
1370,9,NN,33,candid,candidate
1371,3,IN,33,for,for
1372,9,NN,33,presid,president
1373,1,.,33,.,.
1374,1,NN,34,i,i
1375,2,VBP,34,am,am
1376,3,DT,34,the,the
1377,10,JJ,34,democrat,democratic
1378,5,NN,34,parti,party
1379,2,POS,34,'s,'s
1380,9,NN,34,candid,candidate
1381,3,IN,34,for,for
1382,9,NN,34,presid,president
1383,3,WP,34,who,who
1384,7,NNS,34,happen,happens
1385,4,RB,34,also,also
1386,2,TO,34,to,to
1387,2,VB,34,be,be
1388,1,DT,34,a,a
1389,8,NN,34,cathol,catholic
1390,1,.,34,.,.
1391,1,NN,35,i,i
1392,2,VB,35,do,do
1393,3,RB,35,not,not
1394,5,NN,35,speak,speak
1395,3,IN,35,for,for
1396,2,PRP$,35,my,my
1397,6,NN,35,church,church
1398,2,IN,35,on,on
1399,6,NN,35,public,public
1400,7,NNS,35,matter,matters
1401,1,:,35,;,;
1402,3,CC,35,and,and
1403,3,DT,35,the,the
1404,6,NN,35,church,church
1405,4,VBZ,35,doe,does
1406,3,RB,35,not,not
1407,5,NN,35,speak,speak
1408,3,IN,35,for,for
1409,2,PRP,35,me,me
1410,1,.,35,.,.
1411,8,WDT,36,whatev,whatever
1412,5,NN,36,issu,issue
1413,3,MD,36,may,may
1414,4,VB,36,come,come
1415,6,IN,36,befor,before
1416,2,PRP,36,me,me
1417,2,IN,36,as,as
1418,9,NN,36,presid,president
1419,1,",",36,",",","
1420,2,IN,36,if,if
1421,1,NN,36,i,i
1422,6,MD,36,should,should
1423,2,VB,36,be,be
1424,7,VBN,36,elect,elected
1425,1,",",36,",",","
1426,2,IN,36,on,on
1427,5,NN,36,birth,birth
1428,7,NN,36,control,control
1429,1,",",36,",",","
1430,7,NN,36,divorc,divorce
1431,1,",",36,",",","
1432,10,NN,36,censorship,censorship
1433,1,",",36,",",","
1434,8,VBG,36,gambl,gambling
1435,2,CC,36,or,or
1436,3,DT,36,ani,any
1437,5,JJ,36,other,other
1438,7,NN,36,subject,subject
1439,1,",",36,",",","
1440,1,NN,36,i,i
1441,4,MD,36,will,will
1442,4,VB,36,make,make
1443,2,PRP$,36,my,my
1444,8,NN,36,decis,decision
1445,2,IN,36,in,in
1446,10,NN,36,accord,accordance
1447,4,IN,36,with,with
1448,5,DT,36,these,these
1449,5,NNS,36,view,views
1450,2,:,36,--,--
1451,2,IN,36,in,in
1452,10,NN,36,accord,accordance
1453,4,IN,36,with,with
1454,4,WP,36,what,what
1455,2,PRP$,36,my,my
1456,10,NN,36,conscienc,conscience
1457,5,NNS,36,tell,tells
1458,2,PRP,36,me,me
1459,2,TO,36,to,to
1460,2,VB,36,be,be
1461,2,IN,36,in,in
1462,3,DT,36,the,the
1463,8,JJ,36,nation,national
1464,8,NN,36,interest,interest
1465,1,",",36,",",","
1466,3,CC,36,and,and
1467,7,IN,36,without,without
1468,6,NN,36,regard,regard
1469,2,TO,36,to,to
1470,7,IN,36,outsid,outside
1471,9,JJ,36,religi,religious
1472,8,NN,36,pressur,pressure
1473,2,CC,36,or,or
1474,8,NNS,36,dictat,dictates
1475,1,.,36,.,.
1476,3,CC,37,and,and
1477,2,DT,37,no,no
1478,5,NN,37,power,power
1479,2,CC,37,or,or
1480,6,NN,37,threat,threat
1481,2,IN,37,of,of
1482,10,NN,37,punish,punishment
1483,5,MD,37,could,could
1484,5,NN,37,caus,cause
1485,2,PRP,37,me,me
1486,2,TO,37,to,to
1487,6,NN,37,decid,decide
1488,9,RB,37,otherwis,otherwise
1489,1,.,37,.,.
1490,3,CC,38,but,but
1491,2,IN,38,if,if
1492,3,DT,38,the,the
1493,4,NN,38,time,time
1494,6,MD,38,should,should
1495,4,RB,38,ever,ever
1496,4,VB,38,come,come
1497,2,:,38,--,--
1498,3,CC,38,and,and
1499,1,NN,38,i,i
1500,2,VB,38,do,do
1501,3,RB,38,not,not
1502,7,NN,38,conced,concede
1503,3,DT,38,ani,any
1504,8,NN,38,conflict,conflict
1505,2,TO,38,to,to
1506,2,VB,38,be,be
1507,8,RB,38,remot,remotely
1508,8,JJ,38,possibl,possible
1509,2,:,38,--,--
1510,4,WRB,38,when,when
1511,2,PRP$,38,my,my
1512,6,NN,38,offic,office
1513,5,MD,38,would,would
1514,7,NN,38,requir,require
1515,2,PRP,38,me,me
1516,2,TO,38,to,to
1517,6,DT,38,either,either
1518,7,NN,38,violat,violate
1519,2,PRP$,38,my,my
1520,10,NN,38,conscienc,conscience
1521,2,CC,38,or,or
1522,7,NN,38,violat,violate
1523,3,DT,38,the,the
1524,8,JJ,38,nation,national
1525,8,NN,38,interest,interest
1526,1,",",38,",",","
1527,4,RB,38,then,then
1528,1,NN,38,i,i
1529,5,MD,38,would,would
1530,6,NN,38,resign,resign
1531,3,DT,38,the,the
1532,6,NN,38,offic,office
1533,1,:,38,;,;
1534,3,CC,38,and,and
1535,1,NN,38,i,i
1536,4,NN,38,hope,hope
1537,3,DT,38,ani,any
1538,13,JJ,38,conscienti,conscientious
1539,6,NN,38,public,public
1540,7,NN,38,servant,servant
1541,5,MD,38,would,would
1542,2,VB,38,do,do
1543,8,RB,38,likewis,likewise
1544,1,.,38,.,.
1545,3,CC,39,but,but
1546,1,NN,39,i,i
1547,2,VB,39,do,do
1548,3,RB,39,not,not
1549,6,NN,39,intend,intend
1550,2,TO,39,to,to
1551,9,VB,39,apolog,apologize
1552,3,IN,39,for,for
1553,5,DT,39,these,these
1554,5,NNS,39,view,views
1555,2,TO,39,to,to
1556,2,PRP$,39,my,my
1557,7,NNS,39,critic,critics
1558,2,IN,39,of,of
1559,6,DT,39,either,either
1560,8,NN,39,cathol,catholic
1561,2,CC,39,or,or
1562,10,NN,39,protest,protestant
1563,5,NN,39,faith,faith
1564,1,:,39,;,;
1565,3,CC,39,nor,nor
1566,2,VB,39,do,do
1567,1,NN,39,i,i
1568,6,NN,39,intend,intend
1569,2,TO,39,to,to
1570,7,NN,39,disavow,disavow
1571,6,DT,39,either,either
1572,2,PRP$,39,my,my
1573,5,NNS,39,view,views
1574,2,CC,39,or,or
1575,2,PRP$,39,my,my
1576,6,NN,39,church,church
1577,2,IN,39,in,in
1578,5,NN,39,order,order
1579,2,TO,39,to,to
1580,3,NN,39,win,win
1581,4,DT,39,thi,this
1582,8,NN,39,elect,election
1583,1,.,39,.,.
1584,2,IN,40,if,if
1585,1,NN,40,i,i
1586,6,MD,40,should,should
1587,4,VB,40,lose,lose
1588,2,IN,40,on,on
1589,3,DT,40,the,the
1590,4,JJ,40,real,real
1591,6,NNS,40,issu,issues
1592,1,",",40,",",","
1593,1,NN,40,i,i
1594,5,MD,40,shall,shall
1595,6,NN,40,return,return
1596,2,TO,40,to,to
1597,2,PRP$,40,my,my
1598,4,NN,40,seat,seat
1599,2,IN,40,in,in
1600,3,DT,40,the,the
1601,6,NN,40,senat,senate
1602,1,",",40,",",","
1603,9,JJ,40,satisfi,satisfied
1604,4,IN,40,that,that
1605,1,NN,40,i,i
1606,2,MD,40,'d,'d
1607,5,VBN,40,tri,tried
1608,2,PRP$,40,my,my
1609,4,JJS,40,best,best
1610,3,CC,40,and,and
1611,3,VBD,40,wa,was
1612,6,RB,40,fairli,fairly
1613,6,NN,40,judg,judged
1614,1,.,40,.,.
1615,3,CC,41,but,but
1616,2,IN,41,if,if
1617,4,DT,41,thi,this
1618,8,NN,41,elect,election
1619,2,VBZ,41,is,is
1620,7,VBD,41,decid,decided
1621,2,IN,41,on,on
1622,3,DT,41,the,the
1623,5,NN,41,basi,basis
1624,4,IN,41,that,that
1625,2,CD,41,40,40
1626,7,CD,41,million,million
1627,9,NNS,41,american,americans
1628,4,VBN,41,lost,lost
1629,5,PRP$,41,their,their
1630,6,NN,41,chanc,chance
1631,2,IN,41,of,of
1632,5,VBG,41,be,being
1633,9,NN,41,presid,president
1634,2,IN,41,on,on
1635,3,DT,41,the,the
1636,3,NN,41,day,day
1637,4,PRP,41,they,they
1638,4,VBD,41,were,were
1639,8,VBN,41,baptiz,baptized
1640,1,",",41,",",","
1641,4,RB,41,then,then
1642,2,PRP,41,it,it
1643,2,VBZ,41,is,is
1644,3,DT,41,the,the
1645,5,JJ,41,whole,whole
1646,6,NN,41,nation,nation
1647,4,IN,41,that,that
1648,4,MD,41,will,will
1649,2,VB,41,be,be
1650,3,DT,41,the,the
1651,5,NN,41,loser,loser
1652,1,",",41,",",","
1653,2,IN,41,in,in
1654,3,DT,41,the,the
1655,4,NNS,41,eye,eyes
1656,2,IN,41,of,of
1657,9,NNS,41,cathol,catholics
1658,3,CC,41,and,and
1659,13,NNS,41,non-cathol,non-catholics
1660,6,IN,41,around,around
1661,3,DT,41,the,the
1662,5,NN,41,world,world
1663,1,",",41,",",","
1664,2,IN,41,in,in
1665,3,DT,41,the,the
1666,4,NNS,41,eye,eyes
1667,2,IN,41,of,of
1668,7,NN,41,histori,history
1669,1,",",41,",",","
1670,3,CC,41,and,and
1671,2,IN,41,in,in
1672,3,DT,41,the,the
1673,4,NNS,41,eye,eyes
1674,2,IN,41,of,of
1675,3,PRP$,41,our,our
1676,3,JJ,41,own,own
1677,6,NNS,41,peopl,people
1678,1,.,41,.,.
1679,3,CC,42,but,but
1680,2,IN,42,if,if
1681,1,",",42,",",","
1682,2,IN,42,on,on
1683,3,DT,42,the,the
1684,5,JJ,42,other,other
1685,4,NN,42,hand,hand
1686,1,",",42,",",","
1687,1,NN,42,i,i
1688,6,MD,42,should,should
1689,3,NN,42,win,win
1690,4,DT,42,thi,this
1691,8,NN,42,elect,election
1692,1,",",42,",",","
1693,4,RB,42,then,then
1694,1,NN,42,i,i
1695,5,MD,42,shall,shall
1696,6,NN,42,devot,devote
1697,5,DT,42,everi,every
1698,6,NN,42,effort,effort
1699,2,IN,42,of,of
1700,4,NN,42,mind,mind
1701,3,CC,42,and,and
1702,6,NN,42,spirit,spirit
1703,2,TO,42,to,to
1704,10,VBG,42,fulfil,fulfilling
1705,3,DT,42,the,the
1706,4,NN,42,oath,oath
1707,2,IN,42,of,of
1708,3,DT,42,the,the
1709,10,NN,42,presid,presidency
1710,2,:,42,--,--
1711,11,RB,42,practic,practically
1712,9,JJ,42,ident,identical
1713,1,",",42,",",","
1714,1,NN,42,i,i
1715,5,MD,42,might,might
1716,3,VB,42,add,add
1717,1,",",42,",",","
1718,4,IN,42,with,with
1719,3,DT,42,the,the
1720,4,NN,42,oath,oath
1721,1,NN,42,i,i
1722,4,VB,42,have,have
1723,5,VBN,42,taken,taken
1724,3,IN,42,for,for
1725,2,CD,42,14,14
1726,5,NNS,42,year,years
1727,2,IN,42,in,in
1728,3,DT,42,the,the
1729,8,NN,42,congress,congress
1730,1,.,42,.,.
1731,3,IN,43,for,for
1732,7,IN,43,without,without
1733,11,NN,43,reserv,reservation
1734,1,",",43,",",","
1735,1,NN,43,i,i
1736,3,MD,43,can,can
1737,1,",",43,",",","
1738,2,'',43,'',''
1739,8,RB,43,solemnli,solemnly
1740,5,NN,43,swear,swear
1741,4,IN,43,that,that
1742,1,NN,43,i,i
1743,4,MD,43,will,will
1744,10,RB,43,faith,faithfully
1745,7,NN,43,execut,execute
1746,3,DT,43,the,the
1747,6,NN,43,offic,office
1748,2,IN,43,of,of
1749,9,NN,43,presid,president
1750,2,IN,43,of,of
1751,3,DT,43,the,the
1752,6,JJ,43,unit,united
1753,6,NNS,43,state,states
1754,1,",",43,",",","
1755,3,CC,43,and,and
1756,4,MD,43,will,will
1757,2,TO,43,to,to
1758,3,DT,43,the,the
1759,4,JJS,43,best,best
1760,2,IN,43,of,of
1761,2,PRP$,43,my,my
1762,7,NN,43,abil,ability
1763,8,NN,43,preserv,preserve
1764,1,",",43,",",","
1765,7,NN,43,protect,protect
1766,1,",",43,",",","
1767,3,CC,43,and,and
1768,6,NN,43,defend,defend
1769,3,DT,43,the,the
1770,12,NN,43,constitut,constitution
1771,2,:,43,--,--
1772,2,RB,43,so,so
1773,4,NN,43,help,help
1774,2,PRP,43,me,me
1775,3,NN,43,god,god
1776,1,.,43,.,.
